Profile Name,Title Description,Device,Playback Start Utc Ts,Country,Playtraces
La tia de la que paga,Season 1 Teaser 2: Perfil falso,Roku Midland Smart TV,2023-07-23 05:25:37,MX,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3459,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":7570,""mediaOffsetMs"":3911},{""eventType"":""stopped"",""sessionOffsetMs"":9948,""mediaOffsetMs"":3911}]"
La tia de la que paga,Season 2 Supporting Character Clip: The Lincoln Lawyer,Roku Midland Smart TV,2023-07-23 05:25:31,MX,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3213,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":6501,""mediaOffsetMs"":3024},{""eventType"":""stopped"",""sessionOffsetMs"":9361,""mediaOffsetMs"":3024}]"
La tia de la que paga,El cumple de la abuela_hook_04_16x9,Roku Midland Smart TV,2023-07-23 05:25:08,MX,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":6479,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":24728,""mediaOffsetMs"":18109},{""eventType"":""stopped"",""sessionOffsetMs"":26920,""mediaOffsetMs"":18109}]"
La tia de la que paga,Trailer: Quarterback,Roku Midland Smart TV,2023-07-23 05:25:06,MX,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":4774,""mediaOffsetMs"":0}]"
La tia de la que paga,Battle of the Year_hook_01_16x9,Roku Midland Smart TV,2023-07-23 05:25:00,MX,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":6572,""mediaOffsetMs"":0}]"
La tia de la que paga,"Sweet Magnolias: Season 3: ""Meet Me Where I Am""",DefaultWidevineAndroidPhone,2023-07-21 22:54:30,MX,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":5034},{""eventType"":""playing"",""sessionOffsetMs"":442,""mediaOffsetMs"":5034},{""eventType"":""playing"",""sessionOffsetMs"":129594,""mediaOffsetMs"":134186},{""eventType"":""playing"",""sessionOffsetMs"":426682,""mediaOffsetMs"":431274},{""eventType"":""paused"",""sessionOffsetMs"":771248,""mediaOffsetMs"":775760},{""eventType"":""stopped"",""sessionOffsetMs"":936860,""mediaOffsetMs"":775771}]"
La tia de la que paga,"Sweet Magnolias: Season 3: ""Meaning to Tell You""",DefaultWidevineAndroidPhone,2023-07-21 22:20:48,MX,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":888320},{""eventType"":""playing"",""sessionOffsetMs"":1496,""mediaOffsetMs"":888320},{""eventType"":""playing"",""sessionOffsetMs"":18264,""mediaOffsetMs"":905088},{""eventType"":""playing"",""sessionOffsetMs"":39127,""mediaOffsetMs"":925951},{""eventType"":""playing"",""sessionOffsetMs"":80599,""mediaOffsetMs"":967423},{""eventType"":""playing"",""sessionOffsetMs"":190850,""mediaOffsetMs"":1077674},{""eventType"":""playing"",""sessionOffsetMs"":889218,""mediaOffsetMs"":1776042},{""eventType"":""playing"",""sessionOffsetMs"":997975,""mediaOffsetMs"":1884799},{""eventType"":""playing"",""sessionOffsetMs"":1620311,""mediaOffsetMs"":2507135},{""eventType"":""playing"",""sessionOffsetMs"":1716183,""mediaOffsetMs"":2603007},{""eventType"":""stopped"",""sessionOffsetMs"":2022359,""mediaOffsetMs"":2909093}]"
La tia de la que paga,"Sweet Magnolias: Season 3: ""Meaning to Tell You""",DefaultWidevineAndroidPhone,2023-07-21 22:13:47,MX,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":6437,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":22219,""mediaOffsetMs"":15674},{""eventType"":""reposition"",""sessionOffsetMs"":22219,""mediaOffsetMs"":25674},{""eventType"":""playing"",""sessionOffsetMs"":22445,""mediaOffsetMs"":18304},{""eventType"":""paused"",""sessionOffsetMs"":24194,""mediaOffsetMs"":19891},{""eventType"":""reposition"",""sessionOffsetMs"":24194,""mediaOffsetMs"":29891},{""eventType"":""playing"",""sessionOffsetMs"":24401,""mediaOffsetMs"":25898},{""eventType"":""paused"",""sessionOffsetMs"":25552,""mediaOffsetMs"":26899},{""eventType"":""reposition"",""sessionOffsetMs"":25552,""mediaOffsetMs"":36899},{""eventType"":""playing"",""sessionOffsetMs"":25746,""mediaOffsetMs"":35669},{""eventType"":""paused"",""sessionOffsetMs"":27070,""mediaOffsetMs"":36860},{""eventType"":""reposition"",""sessionOffsetMs"":27070,""mediaOffsetMs"":46860},{""eventType"":""playing"",""sessionOffsetMs"":27270,""mediaOffsetMs"":46037},{""eventType"":""paused"",""sessionOffsetMs"":28430,""mediaOffsetMs"":47050},{""eventType"":""reposition"",""sessionOffsetMs"":28430,""mediaOffsetMs"":57050},{""eventType"":""playing"",""sessionOffsetMs"":28725,""mediaOffsetMs"":56362},{""eventType"":""paused"",""sessionOffsetMs"":30146,""mediaOffsetMs"":57648},{""eventType"":""reposition"",""sessionOffsetMs"":30146,""mediaOffsetMs"":67648},{""eventType"":""playing"",""sessionOffsetMs"":30357,""mediaOffsetMs"":62208},{""eventType"":""paused"",""sessionOffsetMs"":31696,""mediaOffsetMs"":63419},{""eventType"":""reposition"",""sessionOffsetMs"":31696,""mediaOffsetMs"":73419},{""eventType"":""playing"",""sessionOffsetMs"":31877,""mediaOffsetMs"":69077},{""eventType"":""paused"",""sessionOffsetMs"":44875,""mediaOffsetMs"":81931},{""eventType"":""reposition"",""sessionOffsetMs"":44941,""mediaOffsetMs"":690000},{""eventType"":""playing"",""sessionOffsetMs"":45468,""mediaOffsetMs"":687232},{""eventType"":""playing"",""sessionOffsetMs"":191985,""mediaOffsetMs"":833749},{""eventType"":""paused"",""sessionOffsetMs"":248926,""mediaOffsetMs"":890571},{""eventType"":""stopped"",""sessionOffsetMs"":250319,""mediaOffsetMs"":890573}]"
La tia de la que paga,Grandma's Birthday,Roku Midland Smart TV,2023-07-19 22:39:23,MX,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":5641,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":25673,""mediaOffsetMs"":20032},{""eventType"":""playing"",""sessionOffsetMs"":33673,""mediaOffsetMs"":28032},{""eventType"":""playing"",""sessionOffsetMs"":39689,""mediaOffsetMs"":34048},{""eventType"":""paused"",""sessionOffsetMs"":150899,""mediaOffsetMs"":144614},{""eventType"":""stopped"",""sessionOffsetMs"":154521,""mediaOffsetMs"":145281}]"
La tia de la que paga,Battle of the Year_hook_01_16x9,Roku Midland Smart TV,2023-07-19 22:37:58,MX,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":4786,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":5650,""mediaOffsetMs"":626},{""eventType"":""stopped"",""sessionOffsetMs"":12968,""mediaOffsetMs"":626}]"
La tia de la que paga,Gossip Girl: Season 1_hook_primary_16x9,Roku Midland Smart TV,2023-07-19 04:53:09,MX,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3629,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":23661,""mediaOffsetMs"":20032},{""eventType"":""playing"",""sessionOffsetMs"":31661,""mediaOffsetMs"":28032},{""eventType"":""stopped"",""sessionOffsetMs"":37306,""mediaOffsetMs"":33058}]"
La tia de la que paga,What's Your Number?_hook_primary_16x9,Roku Midland Smart TV,2023-07-19 04:51:53,MX,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3097,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":23129,""mediaOffsetMs"":20032},{""eventType"":""playing"",""sessionOffsetMs"":31129,""mediaOffsetMs"":28032},{""eventType"":""playing"",""sessionOffsetMs"":37145,""mediaOffsetMs"":34048},{""eventType"":""stopped"",""sessionOffsetMs"":76328,""mediaOffsetMs"":72674}]"
La tia de la que paga,Man on Fire_hook_primary_16x9,Roku Midland Smart TV,2023-07-19 04:50:17,MX,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2773,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":22805,""mediaOffsetMs"":20032},{""eventType"":""playing"",""sessionOffsetMs"":30805,""mediaOffsetMs"":28032},{""eventType"":""playing"",""sessionOffsetMs"":36821,""mediaOffsetMs"":34048},{""eventType"":""stopped"",""sessionOffsetMs"":96607,""mediaOffsetMs"":93222}]"
La tia de la que paga,"Northern Rescue: Season 1: ""Dad Knows Best""",Roku Midland Smart TV,2023-07-19 04:07:27,MX,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":3628},{""eventType"":""playing"",""sessionOffsetMs"":2903,""mediaOffsetMs"":3628},{""eventType"":""playing"",""sessionOffsetMs"":23307,""mediaOffsetMs"":24032},{""eventType"":""playing"",""sessionOffsetMs"":31307,""mediaOffsetMs"":32032},{""eventType"":""playing"",""sessionOffsetMs"":37323,""mediaOffsetMs"":38048},{""eventType"":""paused"",""sessionOffsetMs"":2569639,""mediaOffsetMs"":2570261},{""eventType"":""stopped"",""sessionOffsetMs"":2571393,""mediaOffsetMs"":2570400}]"
La tia de la que paga,"Northern Rescue: Season 1: ""Wake Up""",Roku Midland Smart TV,2023-07-19 03:25:04,MX,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":5005},{""eventType"":""playing"",""sessionOffsetMs"":3096,""mediaOffsetMs"":5005},{""eventType"":""playing"",""sessionOffsetMs"":26123,""mediaOffsetMs"":28032},{""eventType"":""playing"",""sessionOffsetMs"":32139,""mediaOffsetMs"":34048},{""eventType"":""playing"",""sessionOffsetMs"":40139,""mediaOffsetMs"":42048},{""eventType"":""paused"",""sessionOffsetMs"":2543226,""mediaOffsetMs"":2544766},{""eventType"":""stopped"",""sessionOffsetMs"":2544856,""mediaOffsetMs"":2545130}]"
La tia de la que paga,"Northern Rescue: Season 1: ""The Bear""",Roku Midland Smart TV,2023-07-19 03:06:13,MX,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":1426633},{""eventType"":""playing"",""sessionOffsetMs"":5841,""mediaOffsetMs"":1426633},{""eventType"":""playing"",""sessionOffsetMs"":26664,""mediaOffsetMs"":1447456},{""eventType"":""playing"",""sessionOffsetMs"":34664,""mediaOffsetMs"":1455456},{""eventType"":""playing"",""sessionOffsetMs"":48680,""mediaOffsetMs"":1469472},{""eventType"":""paused"",""sessionOffsetMs"":1133555,""mediaOffsetMs"":2553945},{""eventType"":""stopped"",""sessionOffsetMs"":1135229,""mediaOffsetMs"":2554397}]"
La tia de la que paga,Main Character Intro Clip: The Noel Diary,Roku Midland Smart TV,2023-07-19 03:06:06,MX,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":4008,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":4641,""mediaOffsetMs"":144},{""eventType"":""stopped"",""sessionOffsetMs"":8143,""mediaOffsetMs"":144}]"
La tia de la que paga,Battle of the Year_hook_01_16x9,Roku Midland Smart TV,2023-07-19 03:05:17,MX,"[{""eventType"":""start"",""sessionOffsetMs"":41584,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":42543,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":48571,""mediaOffsetMs"":5118},{""eventType"":""stopped"",""sessionOffsetMs"":49512,""mediaOffsetMs"":6121}]"
La tia de la que paga,"Northern Rescue: Season 1: ""The Bear""",DefaultWidevineAndroidPhone,2023-07-18 01:16:21,MX,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":834346},{""eventType"":""playing"",""sessionOffsetMs"":1527,""mediaOffsetMs"":834346},{""eventType"":""playing"",""sessionOffsetMs"":40354,""mediaOffsetMs"":873173},{""eventType"":""playing"",""sessionOffsetMs"":187255,""mediaOffsetMs"":1020074},{""eventType"":""paused"",""sessionOffsetMs"":599126,""mediaOffsetMs"":1431820},{""eventType"":""stopped"",""sessionOffsetMs"":599957,""mediaOffsetMs"":1431834}]"
La tia de la que paga,"Northern Rescue: Season 1: ""The Bear""",DefaultWidevineAndroidPhone,2023-07-17 00:20:30,MX,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":5802},{""eventType"":""playing"",""sessionOffsetMs"":374,""mediaOffsetMs"":5802},{""eventType"":""playing"",""sessionOffsetMs"":122785,""mediaOffsetMs"":128213},{""eventType"":""playing"",""sessionOffsetMs"":210806,""mediaOffsetMs"":216234},{""eventType"":""paused"",""sessionOffsetMs"":231030,""mediaOffsetMs"":236348},{""eventType"":""reposition"",""sessionOffsetMs"":231030,""mediaOffsetMs"":226348},{""eventType"":""playing"",""sessionOffsetMs"":231215,""mediaOffsetMs"":225365},{""eventType"":""paused"",""sessionOffsetMs"":235829,""mediaOffsetMs"":229821},{""eventType"":""reposition"",""sessionOffsetMs"":235829,""mediaOffsetMs"":239821},{""eventType"":""playing"",""sessionOffsetMs"":235976,""mediaOffsetMs"":235669},{""eventType"":""paused"",""sessionOffsetMs"":237440,""mediaOffsetMs"":237000},{""eventType"":""reposition"",""sessionOffsetMs"":237440,""mediaOffsetMs"":247000},{""eventType"":""playing"",""sessionOffsetMs"":237608,""mediaOffsetMs"":243925},{""eventType"":""paused"",""sessionOffsetMs"":239429,""mediaOffsetMs"":245585},{""eventType"":""reposition"",""sessionOffsetMs"":239429,""mediaOffsetMs"":255585},{""eventType"":""playing"",""sessionOffsetMs"":239545,""mediaOffsetMs"":254805},{""eventType"":""paused"",""sessionOffsetMs"":821396,""mediaOffsetMs"":836511},{""eventType"":""stopped"",""sessionOffsetMs"":823610,""mediaOffsetMs"":836513}]"
La tia de la que paga,"Northern Rescue: Season 1: ""The Dividing Line""",DefaultWidevineAndroidPhone,2023-07-16 23:38:19,MX,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":22954},{""eventType"":""playing"",""sessionOffsetMs"":535,""mediaOffsetMs"":22954},{""eventType"":""playing"",""sessionOffsetMs"":32484,""mediaOffsetMs"":56014},{""eventType"":""playing"",""sessionOffsetMs"":46293,""mediaOffsetMs"":69778},{""eventType"":""playing"",""sessionOffsetMs"":125848,""mediaOffsetMs"":149333},{""eventType"":""playing"",""sessionOffsetMs"":272834,""mediaOffsetMs"":296319},{""eventType"":""playing"",""sessionOffsetMs"":1260269,""mediaOffsetMs"":1283754},{""eventType"":""playing"",""sessionOffsetMs"":1461016,""mediaOffsetMs"":1484501},{""eventType"":""stopped"",""sessionOffsetMs"":2531221,""mediaOffsetMs"":2553505}]"
La tia de la que paga,"Northern Rescue: Season 1: ""The Dividing Line""",DefaultWidevineAndroidPhone,2023-07-16 23:38:07,MX,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":22912},{""eventType"":""playing"",""sessionOffsetMs"":1203,""mediaOffsetMs"":22912},{""eventType"":""paused"",""sessionOffsetMs"":8723,""mediaOffsetMs"":30265},{""eventType"":""stopped"",""sessionOffsetMs"":8864,""mediaOffsetMs"":30265}]"
La tia de la que paga,"Northern Rescue: Season 1: ""The Dividing Line""",DefaultWidevineAndroidPhone,2023-07-16 18:17:30,MX,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":5973},{""eventType"":""playing"",""sessionOffsetMs"":390,""mediaOffsetMs"":5973},{""eventType"":""paused"",""sessionOffsetMs"":17622,""mediaOffsetMs"":23081},{""eventType"":""stopped"",""sessionOffsetMs"":18557,""mediaOffsetMs"":23090}]"
La tia de la que paga,"Northern Rescue: Season 1: ""The Little Things""",DefaultWidevineAndroidPhone,2023-07-16 17:56:19,MX,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":1282730},{""eventType"":""playing"",""sessionOffsetMs"":1718,""mediaOffsetMs"":1282730},{""eventType"":""playing"",""sessionOffsetMs"":76214,""mediaOffsetMs"":1357226},{""eventType"":""stopped"",""sessionOffsetMs"":1272605,""mediaOffsetMs"":2553535}]"
La tia de la que paga,"Northern Rescue: Season 1: ""The Little Things""",DefaultWidevineAndroidPhone,2023-07-16 15:20:11,MX,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":5973},{""eventType"":""playing"",""sessionOffsetMs"":344,""mediaOffsetMs"":5973},{""eventType"":""playing"",""sessionOffsetMs"":132568,""mediaOffsetMs"":138197},{""eventType"":""paused"",""sessionOffsetMs"":1278546,""mediaOffsetMs"":1284044},{""eventType"":""stopped"",""sessionOffsetMs"":1282500,""mediaOffsetMs"":1284048}]"
La tia de la que paga,"Northern Rescue: Season 1: ""12 Months to the Day""",DefaultWidevineAndroidPhone,2023-07-16 15:05:22,MX,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":1662890},{""eventType"":""playing"",""sessionOffsetMs"":1194,""mediaOffsetMs"":1662890},{""eventType"":""playing"",""sessionOffsetMs"":43221,""mediaOffsetMs"":1704917},{""eventType"":""playing"",""sessionOffsetMs"":139263,""mediaOffsetMs"":1800959},{""eventType"":""stopped"",""sessionOffsetMs"":889458,""mediaOffsetMs"":2551036}]"
La tia de la que paga,"Northern Rescue: Season 1: ""12 Months to the Day""",Roku Midland Smart TV,2023-07-16 05:16:44,MX,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":3628},{""eventType"":""playing"",""sessionOffsetMs"":3185,""mediaOffsetMs"":3628},{""eventType"":""playing"",""sessionOffsetMs"":23589,""mediaOffsetMs"":24032},{""eventType"":""playing"",""sessionOffsetMs"":37605,""mediaOffsetMs"":38048},{""eventType"":""playing"",""sessionOffsetMs"":45605,""mediaOffsetMs"":46048},{""eventType"":""playing"",""sessionOffsetMs"":51621,""mediaOffsetMs"":52064},{""eventType"":""paused"",""sessionOffsetMs"":1566950,""mediaOffsetMs"":1566871},{""eventType"":""playing"",""sessionOffsetMs"":2588115,""mediaOffsetMs"":1566871},{""eventType"":""paused"",""sessionOffsetMs"":2690830,""mediaOffsetMs"":1669524}]"
La tia de la que paga,"Northern Rescue: Season 1: ""D-U-A-L-I-T-Y""",Roku Midland Smart TV,2023-07-16 04:33:49,MX,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":5005},{""eventType"":""playing"",""sessionOffsetMs"":3004,""mediaOffsetMs"":5005},{""eventType"":""playing"",""sessionOffsetMs"":26031,""mediaOffsetMs"":28032},{""eventType"":""playing"",""sessionOffsetMs"":32047,""mediaOffsetMs"":34048},{""eventType"":""playing"",""sessionOffsetMs"":40047,""mediaOffsetMs"":42048},{""eventType"":""playing"",""sessionOffsetMs"":46063,""mediaOffsetMs"":48064},{""eventType"":""paused"",""sessionOffsetMs"":2575547,""mediaOffsetMs"":2577145},{""eventType"":""stopped"",""sessionOffsetMs"":2577358,""mediaOffsetMs"":2577534}]"
La tia de la que paga,"Northern Rescue: Season 1: ""Sarah’s Stuff""",Roku Midland Smart TV,2023-07-16 04:30:54,MX,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":2380044},{""eventType"":""playing"",""sessionOffsetMs"":5928,""mediaOffsetMs"":2380044},{""eventType"":""playing"",""sessionOffsetMs"":28284,""mediaOffsetMs"":2402400},{""eventType"":""playing"",""sessionOffsetMs"":42300,""mediaOffsetMs"":2416416},{""eventType"":""playing"",""sessionOffsetMs"":84348,""mediaOffsetMs"":2458464},{""eventType"":""paused"",""sessionOffsetMs"":177553,""mediaOffsetMs"":2551542},{""eventType"":""stopped"",""sessionOffsetMs"":179323,""mediaOffsetMs"":2551842}]"
La tia de la que paga,Northern Rescue: Season 1 (Trailer),Roku Midland Smart TV,2023-07-16 04:30:39,MX,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3745,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":13423,""mediaOffsetMs"":8973},{""eventType"":""stopped"",""sessionOffsetMs"":15604,""mediaOffsetMs"":9862}]"
La tia de la que paga,"The Lincoln Lawyer: Season 2: ""The Rules of Professional Conduct""",Roku Midland Smart TV,2023-07-16 00:49:16,MX,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3603,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":4634,""mediaOffsetMs"":65},{""eventType"":""playing"",""sessionOffsetMs"":8759,""mediaOffsetMs"":65},{""eventType"":""playing"",""sessionOffsetMs"":36726,""mediaOffsetMs"":28032},{""eventType"":""playing"",""sessionOffsetMs"":42742,""mediaOffsetMs"":34048},{""eventType"":""playing"",""sessionOffsetMs"":50742,""mediaOffsetMs"":42048},{""eventType"":""playing"",""sessionOffsetMs"":136822,""mediaOffsetMs"":128128},{""eventType"":""playing"",""sessionOffsetMs"":200886,""mediaOffsetMs"":192192},{""eventType"":""playing"",""sessionOffsetMs"":220918,""mediaOffsetMs"":212224},{""eventType"":""paused"",""sessionOffsetMs"":492552,""mediaOffsetMs"":484314},{""eventType"":""playing"",""sessionOffsetMs"":493477,""mediaOffsetMs"":484314},{""eventType"":""paused"",""sessionOffsetMs"":495443,""mediaOffsetMs"":486553},{""eventType"":""stopped"",""sessionOffsetMs"":4098325,""mediaOffsetMs"":486553}]"
La tia de la que paga,Season 1 Recap: The Lincoln Lawyer,Roku Midland Smart TV,2023-07-16 00:46:42,MX,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3082,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":154234,""mediaOffsetMs"":150531}]"
La tia de la que paga,Season 2 Part 1 Trailer: The Lincoln Lawyer,Roku Midland Smart TV,2023-07-16 00:46:11,MX,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2755,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":22787,""mediaOffsetMs"":20032},{""eventType"":""paused"",""sessionOffsetMs"":30336,""mediaOffsetMs"":27499},{""eventType"":""stopped"",""sessionOffsetMs"":32107,""mediaOffsetMs"":27615}]"
La tia de la que paga,The Out-Laws,Roku Midland Smart TV,2023-07-16 00:43:09,MX,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":5047,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":25585,""mediaOffsetMs"":20433},{""eventType"":""reposition"",""sessionOffsetMs"":154654,""mediaOffsetMs"":5850000},{""eventType"":""playing"",""sessionOffsetMs"":157613,""mediaOffsetMs"":5849308},{""eventType"":""stopped"",""sessionOffsetMs"":165463,""mediaOffsetMs"":5855381}]"
La tia de la que paga,"Northern Rescue: Season 1: ""Sarah’s Stuff""",DefaultWidevineAndroidPhone,2023-07-15 20:33:36,MX,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":136746},{""eventType"":""playing"",""sessionOffsetMs"":1053,""mediaOffsetMs"":136746},{""eventType"":""playing"",""sessionOffsetMs"":35272,""mediaOffsetMs"":170965},{""eventType"":""playing"",""sessionOffsetMs"":109298,""mediaOffsetMs"":244991},{""eventType"":""playing"",""sessionOffsetMs"":2089800,""mediaOffsetMs"":2225493},{""eventType"":""paused"",""sessionOffsetMs"":2246277,""mediaOffsetMs"":2381875}]"
La tia de la que paga,Mafia Mamma_hook_primary_16x9,Roku Midland Smart TV,2023-07-15 06:13:31,MX,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2138,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":17347,""mediaOffsetMs"":15291},{""eventType"":""playing"",""sessionOffsetMs"":24072,""mediaOffsetMs"":22016},{""eventType"":""playing"",""sessionOffsetMs"":32072,""mediaOffsetMs"":30016},{""eventType"":""playing"",""sessionOffsetMs"":40072,""mediaOffsetMs"":38016},{""eventType"":""stopped"",""sessionOffsetMs"":47623,""mediaOffsetMs"":44901}]"
La tia de la que paga,Gossip Girl: Season 1_hook_primary_16x9,Roku Midland Smart TV,2023-07-15 06:12:54,MX,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2949,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":22981,""mediaOffsetMs"":20032},{""eventType"":""playing"",""sessionOffsetMs"":30981,""mediaOffsetMs"":28032},{""eventType"":""playing"",""sessionOffsetMs"":34981,""mediaOffsetMs"":32032},{""eventType"":""stopped"",""sessionOffsetMs"":36633,""mediaOffsetMs"":33132}]"
La tia de la que paga,Season 2 Part 1 Trailer: The Lincoln Lawyer,Roku Midland Smart TV,2023-07-15 06:11:14,MX,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3445,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":23477,""mediaOffsetMs"":20032},{""eventType"":""playing"",""sessionOffsetMs"":31477,""mediaOffsetMs"":28032},{""eventType"":""playing"",""sessionOffsetMs"":37493,""mediaOffsetMs"":34048},{""eventType"":""playing"",""sessionOffsetMs"":67509,""mediaOffsetMs"":64064},{""eventType"":""stopped"",""sessionOffsetMs"":101727,""mediaOffsetMs"":97702}]"
La tia de la que paga,The Out-Laws,Roku Midland Smart TV,2023-07-15 04:19:52,MX,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":1613750},{""eventType"":""playing"",""sessionOffsetMs"":6208,""mediaOffsetMs"":1613750},{""eventType"":""playing"",""sessionOffsetMs"":22474,""mediaOffsetMs"":1630016},{""eventType"":""playing"",""sessionOffsetMs"":30474,""mediaOffsetMs"":1638016},{""eventType"":""playing"",""sessionOffsetMs"":38474,""mediaOffsetMs"":1646016},{""eventType"":""playing"",""sessionOffsetMs"":70474,""mediaOffsetMs"":1678016},{""eventType"":""paused"",""sessionOffsetMs"":120295,""mediaOffsetMs"":1727414},{""eventType"":""playing"",""sessionOffsetMs"":2389288,""mediaOffsetMs"":1727414},{""eventType"":""playing"",""sessionOffsetMs"":2699890,""mediaOffsetMs"":2038016},{""eventType"":""paused"",""sessionOffsetMs"":5361192,""mediaOffsetMs"":4699175},{""eventType"":""playing"",""sessionOffsetMs"":6094883,""mediaOffsetMs"":4699175},{""eventType"":""paused"",""sessionOffsetMs"":6683159,""mediaOffsetMs"":5287669},{""eventType"":""stopped"",""sessionOffsetMs"":6685149,""mediaOffsetMs"":5288091}]"
